series id,Name,Rarity,Price,Image
3,Code Card - Mewtwo V-UNION Special Collection,Code Card,$1.96,https://tcgplayer-cdn.tcgplayer.com/product/248040_25w.jpg
3,Copycat,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246768_25w.jpg
3,Copycat (Secret),Secret Rare,$7.16,https://tcgplayer-cdn.tcgplayer.com/product/246794_25w.jpg
3,Crustle,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246826_25w.jpg
3,Crystal Cave,Uncommon,$0.16,https://tcgplayer-cdn.tcgplayer.com/product/246769_25w.jpg
3,Cutiefly,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/246862_25w.jpg
3,Deino,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246911_25w.jpg
3,Digging Gloves,Uncommon,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/246770_25w.jpg
3,Dracozolt V (Full Art),Ultra Rare,$4.19,https://tcgplayer-cdn.tcgplayer.com/product/246764_25w.jpg
3,Dracozolt VMAX (Secret),Secret Rare,$6.78,https://tcgplayer-cdn.tcgplayer.com/product/246925_25w.jpg
3,Dragonite V (Full Art),Ultra Rare,$16.89,https://tcgplayer-cdn.tcgplayer.com/product/246757_25w.jpg
3,Dream Ball,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246771_25w.jpg
3,Duraludon V,Ultra Rare,$1.19,https://tcgplayer-cdn.tcgplayer.com/product/246748_25w.jpg
3,Duraludon V (Full Art),Ultra Rare,$4.60,https://tcgplayer-cdn.tcgplayer.com/product/246749_25w.jpg
3,Duraludon VMAX (Alternate Art Secret),Secret Rare,$25.36,https://tcgplayer-cdn.tcgplayer.com/product/246754_25w.jpg
3,Dwebble,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/246825_25w.jpg
3,Eiscue,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246876_25w.jpg
3,Elemental Badge,Uncommon,$0.14,https://tcgplayer-cdn.tcgplayer.com/product/246772_25w.jpg
3,Entei,Holo Rare,$0.56,https://tcgplayer-cdn.tcgplayer.com/product/246835_25w.jpg
3,Espeon V (Alternate Full Art),Ultra Rare,$55.77,https://tcgplayer-cdn.tcgplayer.com/product/246689_25w.jpg
3,Espeon VMAX,Ultra Rare,$4.53,https://tcgplayer-cdn.tcgplayer.com/product/246690_25w.jpg
3,Flaaffy,Uncommon,$0.19,https://tcgplayer-cdn.tcgplayer.com/product/246897_25w.jpg
3,Flapple,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/246918_25w.jpg
3,Flareon VMAX,Ultra Rare,$4.51,https://tcgplayer-cdn.tcgplayer.com/product/246712_25w.jpg
3,Fletchling,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246879_25w.jpg
3,Florges,Holo Rare,$0.30,https://tcgplayer-cdn.tcgplayer.com/product/246855_25w.jpg
3,Full Face Guard,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/246773_25w.jpg
3,Galarian Articuno,Holo Rare,$0.62,https://tcgplayer-cdn.tcgplayer.com/product/246837_25w.jpg
3,Galarian Zapdos,Holo Rare,$0.55,https://tcgplayer-cdn.tcgplayer.com/product/246875_25w.jpg
3,Garbodor V (Full Art),Ultra Rare,$4.28,https://tcgplayer-cdn.tcgplayer.com/product/246737_25w.jpg
3,Garbodor VMAX (Secret),Secret Rare,$6.57,https://tcgplayer-cdn.tcgplayer.com/product/246740_25w.jpg
3,Glaceon V,Ultra Rare,$1.69,https://tcgplayer-cdn.tcgplayer.com/product/246744_25w.jpg
3,Glaceon V (Full Art),Ultra Rare,$13.95,https://tcgplayer-cdn.tcgplayer.com/product/246746_25w.jpg
3,Glaceon VMAX (Alternate Art Secret),Secret Rare,$82.51,https://tcgplayer-cdn.tcgplayer.com/product/246756_25w.jpg
3,Golduck,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246818_25w.jpg
3,Golurk V (Alternate Full Art),Ultra Rare,$18.40,https://tcgplayer-cdn.tcgplayer.com/product/246695_25w.jpg
3,Gordie,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/246774_25w.jpg
3,Gordie (Secret),Secret Rare,$5.27,https://tcgplayer-cdn.tcgplayer.com/product/246796_25w.jpg
3,Gourgeist,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/246860_25w.jpg
3,Gyarados V (Full Art),Ultra Rare,$9.09,https://tcgplayer-cdn.tcgplayer.com/product/246732_25w.jpg
3,Gyarados VMAX (Secret),Secret Rare,$17.21,https://tcgplayer-cdn.tcgplayer.com/product/246726_25w.jpg
3,Hippopotas,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/246878_25w.jpg
3,Hitmonchan,Common,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/246871_25w.jpg
3,Hydreigon,Holo Rare,$0.44,https://tcgplayer-cdn.tcgplayer.com/product/246913_25w.jpg
3,Inteleon (Secret),Secret Rare,$22.33,https://tcgplayer-cdn.tcgplayer.com/product/246802_25w.jpg
3,Jolteon VMAX,Ultra Rare,$11.26,https://tcgplayer-cdn.tcgplayer.com/product/246760_25w.jpg
3,Kyurem,Holo Rare,$0.35,https://tcgplayer-cdn.tcgplayer.com/product/246914_25w.jpg
3,Leafeon V,Ultra Rare,$2.06,https://tcgplayer-cdn.tcgplayer.com/product/246685_25w.jpg
3,Leafeon V (Full Art),Ultra Rare,$16.05,https://tcgplayer-cdn.tcgplayer.com/product/246686_25w.jpg
3,Leafeon VMAX (Alternate Art Secret),Secret Rare,$81.28,https://tcgplayer-cdn.tcgplayer.com/product/246696_25w.jpg
3,Lightning Energy (Secret),Secret Rare,$15.63,https://tcgplayer-cdn.tcgplayer.com/product/246810_25w.jpg
3,Lillipup,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246867_25w.jpg
3,Lombre,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246830_25w.jpg
3,Lucky Ice Pop,Uncommon,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/246775_25w.jpg
3,Luvdisc,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246854_25w.jpg
3,Lycanroc V (Full Art),Ultra Rare,$5.26,https://tcgplayer-cdn.tcgplayer.com/product/246711_25w.jpg
3,Lycanroc VMAX (Secret),Secret Rare,$8.87,https://tcgplayer-cdn.tcgplayer.com/product/246714_25w.jpg
3,Marshadow,Holo Rare,$0.25,https://tcgplayer-cdn.tcgplayer.com/product/246866_25w.jpg
3,Medicham V (Alternate Full Art),Ultra Rare,$13.99,https://tcgplayer-cdn.tcgplayer.com/product/246707_25w.jpg
3,Metal Energy (Secret),Secret Rare,$12.96,https://tcgplayer-cdn.tcgplayer.com/product/246812_25w.jpg
3,Moon & Sun Badge,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246776_25w.jpg
3,Noivern V,Ultra Rare,$1.09,https://tcgplayer-cdn.tcgplayer.com/product/246742_25w.jpg
3,Noivern V (Full Art),Ultra Rare,$4.89,https://tcgplayer-cdn.tcgplayer.com/product/246743_25w.jpg
3,Palpitoad,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246890_25w.jpg
3,Pikachu,Common,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/246881_25w.jpg
3,Psyduck,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246816_25w.jpg
3,Pyroar,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246841_25w.jpg
3,Raihan,Uncommon,$0.24,https://tcgplayer-cdn.tcgplayer.com/product/246777_25w.jpg
3,Raihan (Secret),Secret Rare,$10.19,https://tcgplayer-cdn.tcgplayer.com/product/246798_25w.jpg
3,Rayquaza V,Ultra Rare,$1.44,https://tcgplayer-cdn.tcgplayer.com/product/246725_25w.jpg
3,Rayquaza V (Full Art),Ultra Rare,$15.27,https://tcgplayer-cdn.tcgplayer.com/product/246727_25w.jpg
3,Rayquaza VMAX (Alternate Art Secret),Secret Rare,$172.91,https://tcgplayer-cdn.tcgplayer.com/product/246733_25w.jpg
3,Regidrago,Holo Rare,$0.56,https://tcgplayer-cdn.tcgplayer.com/product/246923_25w.jpg
3,Rescue Carrier,Uncommon,$0.13,https://tcgplayer-cdn.tcgplayer.com/product/246780_25w.jpg
3,Ribombee,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246864_25w.jpg
3,Rubber Gloves,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246782_25w.jpg
3,Sableye,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246842_25w.jpg
3,Scrafty,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246905_25w.jpg
3,Seedot,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246820_25w.jpg
3,Sharpedo,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/246844_25w.jpg
3,Shiftry,Rare,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/246894_25w.jpg
3,Single Strike Scroll of the Fanged Dragon,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246779_25w.jpg
3,Slaking,Holo Rare,$0.27,https://tcgplayer-cdn.tcgplayer.com/product/246861_25w.jpg
3,Smeargle,Rare,$0.09,https://tcgplayer-cdn.tcgplayer.com/product/246853_25w.jpg
3,Spirit Mask,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/246784_25w.jpg
3,Stormy Mountains (Secret),Secret Rare,$8.31,https://tcgplayer-cdn.tcgplayer.com/product/246807_25w.jpg
3,Suicune V,Ultra Rare,$2.64,https://tcgplayer-cdn.tcgplayer.com/product/246739_25w.jpg
3,Swablu,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246863_25w.jpg
3,Swoobat,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246845_25w.jpg
3,Sylveon V (Alternate Full Art),Ultra Rare,$57.04,https://tcgplayer-cdn.tcgplayer.com/product/246700_25w.jpg
3,Sylveon VMAX,Ultra Rare,$4.62,https://tcgplayer-cdn.tcgplayer.com/product/246701_25w.jpg
3,Sylveon VMAX (Secret),Secret Rare,$28.90,https://tcgplayer-cdn.tcgplayer.com/product/246702_25w.jpg
3,Teddiursa,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246848_25w.jpg
3,Tentacruel,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/246822_25w.jpg
3,Toy Catcher,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/246788_25w.jpg
3,Treasure Energy,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/246790_25w.jpg
3,Trevenant V (Full Art),Ultra Rare,$3.84,https://tcgplayer-cdn.tcgplayer.com/product/246703_25w.jpg
3,Trevenant VMAX (Secret),Secret Rare,$7.53,https://tcgplayer-cdn.tcgplayer.com/product/246709_25w.jpg
3,Turffield Stadium (Secret),Secret Rare,$6.89,https://tcgplayer-cdn.tcgplayer.com/product/246809_25w.jpg
3,Umbreon V,Ultra Rare,$5.17,https://tcgplayer-cdn.tcgplayer.com/product/246716_25w.jpg
3,Umbreon V (Full Art),Ultra Rare,$24.71,https://tcgplayer-cdn.tcgplayer.com/product/246717_25w.jpg
3,Umbreon VMAX (Alternate Art Secret),Secret Rare,$193.95,https://tcgplayer-cdn.tcgplayer.com/product/246723_25w.jpg
3,Ursaring,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246850_25w.jpg
3,Vaporeon VMAX,Ultra Rare,$4.69,https://tcgplayer-cdn.tcgplayer.com/product/246736_25w.jpg
3,Vigoroth,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246859_25w.jpg
3,Volcarona V (Full Art),Ultra Rare,$5.91,https://tcgplayer-cdn.tcgplayer.com/product/246718_25w.jpg
3,Wobbuffet,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/246840_25w.jpg
3,Zinnia's Resolve,Uncommon,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/246789_25w.jpg
3,Zinnia's Resolve (Secret),Secret Rare,$9.13,https://tcgplayer-cdn.tcgplayer.com/product/246800_25w.jpg
3,Zorua,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/246899_25w.jpg
3,Zygarde,Holo Rare,$0.33,https://tcgplayer-cdn.tcgplayer.com/product/246915_25w.jpg
series id,Name,Rarity,Price,Image
4,Abomasnow,Rare,$0.22,https://tcgplayer-cdn.tcgplayer.com/product/241659_25w.jpg
4,Agatha (Full Art),Ultra Rare,$5.79,https://tcgplayer-cdn.tcgplayer.com/product/241812_25w.jpg
4,Aggron,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/241786_25w.jpg
4,Aron,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241784_25w.jpg
4,Avery (Full Art),Ultra Rare,$5.17,https://tcgplayer-cdn.tcgplayer.com/product/241815_25w.jpg
4,Banette,Rare,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/241724_25w.jpg
4,Blaziken V,Ultra Rare,$0.95,https://tcgplayer-cdn.tcgplayer.com/product/241669_25w.jpg
4,Blaziken VMAX,Ultra Rare,$3.23,https://tcgplayer-cdn.tcgplayer.com/product/241671_25w.jpg
4,Blaziken VMAX (Secret),Secret Rare,$17.30,https://tcgplayer-cdn.tcgplayer.com/product/241672_25w.jpg
4,Blissey V (Alternate Full Art),Ultra Rare,$20.63,https://tcgplayer-cdn.tcgplayer.com/product/241798_25w.jpg
4,Blitzle,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241707_25w.jpg
4,Brawly,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241817_25w.jpg
4,Brawly (Secret),Secret Rare,$6.96,https://tcgplayer-cdn.tcgplayer.com/product/241819_25w.jpg
4,Caitlin,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241820_25w.jpg
4,Caitlin (Secret),Secret Rare,$11.53,https://tcgplayer-cdn.tcgplayer.com/product/241822_25w.jpg
4,Castform Rainy Form,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241686_25w.jpg
4,Castform Sunny Form,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241674_25w.jpg
4,Celebi V (Full Art),Ultra Rare,$5.66,https://tcgplayer-cdn.tcgplayer.com/product/241655_25w.jpg
4,Celebi VMAX (Secret),Secret Rare,$14.61,https://tcgplayer-cdn.tcgplayer.com/product/241657_25w.jpg
4,Clobbopus,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241760_25w.jpg
4,Code Card - Chilling Reign 3 Pack Blister [Eevee],Code Card,$0.15,https://tcgplayer-cdn.tcgplayer.com/product/251441_25w.jpg
4,Code Card - Chilling Reign Booster Pack,Code Card,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/251445_25w.jpg
4,Code Card - Chilling Reign Elite Trainer Box [Ice Rider Calyrex],Code Card,$0.50,https://tcgplayer-cdn.tcgplayer.com/product/251450_25w.jpg
4,Code Card - Chilling Reign Pokemon Center Elite Trainer Box [Ice Rider Calyrex],Code Card,—,https://tcgplayer-cdn.tcgplayer.com/product/251455_25w.jpg
4,Code Card - Chilling Reign Premium Checklane Blister [Decidueye],Code Card,$0.25,https://tcgplayer-cdn.tcgplayer.com/product/251459_25w.jpg
4,Code Card - Chilling Reign Single Pack Blister [Phanpy],Code Card,$0.19,https://tcgplayer-cdn.tcgplayer.com/product/257531_25w.jpg
4,Code Card - Shadow Rider Calyrex V Box,Code Card,$0.70,https://tcgplayer-cdn.tcgplayer.com/product/251439_25w.jpg
4,Crabrawler,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241751_25w.jpg
4,Crushing Gloves,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241823_25w.jpg
4,Delibird,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241685_25w.jpg
4,Doctor,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/241824_25w.jpg
4,Doctor (Secret),Secret Rare,$7.89,https://tcgplayer-cdn.tcgplayer.com/product/241826_25w.jpg
4,Dugtrio,Rare,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241742_25w.jpg
4,Echoing Horn,Uncommon,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/241828_25w.jpg
4,Electrode (Secret),Secret Rare,$18.14,https://tcgplayer-cdn.tcgplayer.com/product/241873_25w.jpg
4,Fan of Waves (Secret),Secret Rare,$10.46,https://tcgplayer-cdn.tcgplayer.com/product/241876_25w.jpg
4,Fire-Resistant Gloves,Uncommon,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241831_25w.jpg
4,Flannery,Uncommon,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/241832_25w.jpg
4,Flannery (Secret),Secret Rare,$9.42,https://tcgplayer-cdn.tcgplayer.com/product/241834_25w.jpg
4,Fog Crystal (Secret),Secret Rare,$16.93,https://tcgplayer-cdn.tcgplayer.com/product/241836_25w.jpg
4,Furfrou,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241808_25w.jpg
4,Galarian Articuno V (Alternate Full Art),Ultra Rare,$38.29,https://tcgplayer-cdn.tcgplayer.com/product/241719_25w.jpg
4,Galarian Chestplate,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/241837_25w.jpg
4,Galarian Moltres V,Ultra Rare,$2.57,https://tcgplayer-cdn.tcgplayer.com/product/241766_25w.jpg
4,Galarian Moltres V (Full Art),Ultra Rare,$17.91,https://tcgplayer-cdn.tcgplayer.com/product/241767_25w.jpg
4,Galarian Rapidash V (Full Art),Ultra Rare,$10.61,https://tcgplayer-cdn.tcgplayer.com/product/241871_25w.jpg
4,Galarian Sirfetch'd,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/241744_25w.jpg
4,Galarian Slowking V,Ultra Rare,$1.02,https://tcgplayer-cdn.tcgplayer.com/product/241770_25w.jpg
4,Galarian Slowking V (Full Art),Ultra Rare,$5.26,https://tcgplayer-cdn.tcgplayer.com/product/241771_25w.jpg
4,Galarian Slowking VMAX (Secret),Secret Rare,$8.33,https://tcgplayer-cdn.tcgplayer.com/product/241774_25w.jpg
4,Galarian Weezing,Rare,$0.12,https://tcgplayer-cdn.tcgplayer.com/product/241765_25w.jpg
4,Galarian Zapdos V,Ultra Rare,$1.66,https://tcgplayer-cdn.tcgplayer.com/product/241745_25w.jpg
4,Galarian Zapdos V (Full Art),Ultra Rare,$12.40,https://tcgplayer-cdn.tcgplayer.com/product/241746_25w.jpg
4,Gardevoir,Holo Rare,$0.57,https://tcgplayer-cdn.tcgplayer.com/product/241722_25w.jpg
4,Gengar,Holo Rare,$0.80,https://tcgplayer-cdn.tcgplayer.com/product/241716_25w.jpg
4,Golurk,Rare,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241727_25w.jpg
4,Greedent,Holo Rare,$0.29,https://tcgplayer-cdn.tcgplayer.com/product/241810_25w.jpg
4,Hatenna,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241732_25w.jpg
4,Hattrem,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241733_25w.jpg
4,Heracross,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241653_25w.jpg
4,Honey (Full Art),Ultra Rare,$9.72,https://tcgplayer-cdn.tcgplayer.com/product/241839_25w.jpg
4,Ice Rider Calyrex V (Alternate Full Art),Ultra Rare,$24.14,https://tcgplayer-cdn.tcgplayer.com/product/241700_25w.jpg
4,Ice Rider Calyrex VMAX,Ultra Rare,$2.86,https://tcgplayer-cdn.tcgplayer.com/product/241701_25w.jpg
4,Ice Rider Calyrex VMAX (Secret),Secret Rare,$13.07,https://tcgplayer-cdn.tcgplayer.com/product/241702_25w.jpg
4,Inkay,Common,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/241730_25w.jpg
4,Justified Gloves,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241840_25w.jpg
4,Karen's Conviction,Uncommon,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/241841_25w.jpg
4,Karen's Conviction (Secret),Secret Rare,$8.05,https://tcgplayer-cdn.tcgplayer.com/product/241843_25w.jpg
4,Kirlia,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/241721_25w.jpg
4,Klara (Full Art),Ultra Rare,$19.00,https://tcgplayer-cdn.tcgplayer.com/product/241845_25w.jpg
4,Koffing,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241763_25w.jpg
4,Lairon,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241785_25w.jpg
4,Larvesta,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241675_25w.jpg
4,Ledyba,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241651_25w.jpg
4,Liepard V (Full Art),Ultra Rare,$2.59,https://tcgplayer-cdn.tcgplayer.com/product/241779_25w.jpg
4,Lycanroc,Holo Rare,$0.30,https://tcgplayer-cdn.tcgplayer.com/product/241754_25w.jpg
4,Mareep,Common,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241704_25w.jpg
4,Melony (Full Art),Ultra Rare,$13.96,https://tcgplayer-cdn.tcgplayer.com/product/241848_25w.jpg
4,Metagross V,Ultra Rare,$0.98,https://tcgplayer-cdn.tcgplayer.com/product/241787_25w.jpg
4,Metagross VMAX,Ultra Rare,$2.61,https://tcgplayer-cdn.tcgplayer.com/product/241789_25w.jpg
4,Old Cemetery,Uncommon,$0.18,https://tcgplayer-cdn.tcgplayer.com/product/241850_25w.jpg
4,Path to the Peak,Uncommon,$0.24,https://tcgplayer-cdn.tcgplayer.com/product/241851_25w.jpg
4,Peonia (Full Art),Ultra Rare,$14.50,https://tcgplayer-cdn.tcgplayer.com/product/241853_25w.jpg
4,Peony,Uncommon,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/241855_25w.jpg
4,Peony (Secret),Secret Rare,$10.63,https://tcgplayer-cdn.tcgplayer.com/product/241857_25w.jpg
4,Porygon2,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/241794_25w.jpg
4,Psychic Energy (Secret),Secret Rare,$19.94,https://tcgplayer-cdn.tcgplayer.com/product/241879_25w.jpg
4,Raboot,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/241680_25w.jpg
4,Rapid Strike Scroll of the Skies,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/241858_25w.jpg
4,Rillaboom,Holo Rare,$0.33,https://tcgplayer-cdn.tcgplayer.com/product/241667_25w.jpg
4,Rugged Helmet,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/241859_25w.jpg
4,Sandaconda V,Ultra Rare,$1.04,https://tcgplayer-cdn.tcgplayer.com/product/241756_25w.jpg
4,Sandaconda VMAX,Ultra Rare,$2.40,https://tcgplayer-cdn.tcgplayer.com/product/241758_25w.jpg
4,Sawsbuck,Rare,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/241661_25w.jpg
4,Scorbunny,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241679_25w.jpg
4,Seviper,Rare,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/241776_25w.jpg
4,Shadow Rider Calyrex V (Alternate Full Art),Ultra Rare,$23.32,https://tcgplayer-cdn.tcgplayer.com/product/241737_25w.jpg
4,Shadow Rider Calyrex VMAX,Ultra Rare,$5.66,https://tcgplayer-cdn.tcgplayer.com/product/241738_25w.jpg
4,Shadow Rider Calyrex VMAX (Secret),Secret Rare,$15.28,https://tcgplayer-cdn.tcgplayer.com/product/241739_25w.jpg
4,Shuppet,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241723_25w.jpg
4,Siebold (Full Art),Ultra Rare,$4.97,https://tcgplayer-cdn.tcgplayer.com/product/241862_25w.jpg
4,Single Strike Scroll of Piercing,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/241864_25w.jpg
4,Skwovet,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241809_25w.jpg
4,Sneasel,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241683_25w.jpg
4,Snorunt,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241688_25w.jpg
4,Sobble,Common,$0.25,https://tcgplayer-cdn.tcgplayer.com/product/241694_25w.jpg
4,Spiral Energy,Uncommon,$0.16,https://tcgplayer-cdn.tcgplayer.com/product/241870_25w.jpg
4,Steenee,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/241663_25w.jpg
4,Tapu Fini,Holo Rare,$0.33,https://tcgplayer-cdn.tcgplayer.com/product/241693_25w.jpg
4,Thundurus,Holo Rare,$0.38,https://tcgplayer-cdn.tcgplayer.com/product/241709_25w.jpg
4,Tornadus V,Ultra Rare,$0.77,https://tcgplayer-cdn.tcgplayer.com/product/241803_25w.jpg
4,Tornadus V (Full Art),Ultra Rare,$4.35,https://tcgplayer-cdn.tcgplayer.com/product/241804_25w.jpg
4,Tornadus VMAX (Secret),Secret Rare,$9.17,https://tcgplayer-cdn.tcgplayer.com/product/241807_25w.jpg
4,Urn of Vitality (Secret),Secret Rare,$11.79,https://tcgplayer-cdn.tcgplayer.com/product/241877_25w.jpg
4,Volcanion V,Ultra Rare,$0.92,https://tcgplayer-cdn.tcgplayer.com/product/241677_25w.jpg
4,Volcarona,Rare,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/241676_25w.jpg
4,Water Energy (Secret),Secret Rare,$17.20,https://tcgplayer-cdn.tcgplayer.com/product/241878_25w.jpg
4,Weeding Gloves,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/241865_25w.jpg
4,Weezing,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/241764_25w.jpg
4,Welcoming Lantern (Secret),Secret Rare,$4.68,https://tcgplayer-cdn.tcgplayer.com/product/241867_25w.jpg
4,Zangoose,Rare,$0.14,https://tcgplayer-cdn.tcgplayer.com/product/241799_25w.jpg
4,Zebstrika,Rare,$0.12,https://tcgplayer-cdn.tcgplayer.com/product/241708_25w.jpg
4,Zeraora V (Alternate Full Art),Ultra Rare,$49.32,https://tcgplayer-cdn.tcgplayer.com/product/241712_25w.jpg
4,Agatha,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/241811_25w.jpg
4,Agatha (Secret),Secret Rare,$6.88,https://tcgplayer-cdn.tcgplayer.com/product/241813_25w.jpg
4,Ampharos,Rare,$0.12,https://tcgplayer-cdn.tcgplayer.com/product/241706_25w.jpg
4,Avery,Uncommon,$0.15,https://tcgplayer-cdn.tcgplayer.com/product/241814_25w.jpg
4,Avery (Secret),Secret Rare,$9.29,https://tcgplayer-cdn.tcgplayer.com/product/241816_25w.jpg
4,Beedrill,Holo Rare,$1.62,https://tcgplayer-cdn.tcgplayer.com/product/241650_25w.jpg
4,Blaziken V (Full Art),Ultra Rare,$5.65,https://tcgplayer-cdn.tcgplayer.com/product/241670_25w.jpg
4,Blaziken VMAX (Alternate Art Secret),Secret Rare,$100.99,https://tcgplayer-cdn.tcgplayer.com/product/241673_25w.jpg
4,Blissey V,Ultra Rare,$1.29,https://tcgplayer-cdn.tcgplayer.com/product/241796_25w.jpg
4,Blissey V (Full Art),Ultra Rare,$7.24,https://tcgplayer-cdn.tcgplayer.com/product/241797_25w.jpg
4,Bounsweet,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/241662_25w.jpg
